smiles,density
CC(=O)ON(C(C=C)C1OC(C)(C)OC1CO)C(C=C)c1ccccc1,1.2697266841033
CCOC(=O)C1(C#N)C2(C#N)C(=NC(ON=C(C)C)(ON=C(C)C)C12C#N)N,1.3678049876385
O=C1c2cccc3cccc(c23)c2c3ccccc3c(cc12)N(=O)=O,1.4636695214291
COc1ccc(cc1)C(C(O)C(O)COC(=O)c1ccc(cc1)N(=O)=O)N1C(=O)c2ccccc2C1=O,1.4651876400156
Cc1ccc(cc1)C1C(C(O)C(=C1c1ccccc1)C)C(O)c1ccc(cc1)N(=O)=O,1.3120608663837
COC(=O)C1C(C2=C(C)ON=C2C)C(=C(NCc2ccccc2)C=C1C)C(=O)OC,1.3242818378255
COC1=NC(C(CN(=O)=O)c2ccc3OCOc3c2)C(=NC1C(C)C)OC,1.3799876194879
CCC1(CC)C(=O)N(Cc2ccc(cc2)N(=O)=O)C(=O)N(Cc2ccc(cc2)N(=O)=O)C1=O,1.4391790325506
Cc1ccc(c(C)c1N(=O)=O)N(=O)=O,1.4668809760893
COc1ccc(cc1)C=Cc1c(cccc1N(=O)=O)N(=O)=O,1.4378151943844
Cc1cc(C)cc(c1)N(=O)=O,1.2885654598993
COc1cccc(c1N(=O)=O)N(=O)=O,1.5504070018216
COc1cc(c(cc1OC)N(=O)=O)N(=O)=O,1.541052667284
COC(=O)c1ccc(c(c1)N(=O)=O)N(=O)=O,1.580472270858
Cc1cccc(c2ccccc2C(C)=NO)c1C(=O)Nc1cccc2cccnc12,1.3391139767577
CCOC(=O)C1=C(C)NC(=C(C#N)C1c1ccccc1N(=O)=O)C,1.3764364482184
COC(=O)C1=C(C)NC(=C(C1C=Cc1ccccc1N(=O)=O)C(=O)OC)C,1.38691936565
CCCCCCCCCCCCCCCC(=O)ON=C(c1ccccc1)c1ccccc1,1.1402866974652
CCCCCCCCCCCCCCCC(=O)ON=C(c1ccccc1)c1ccccn1,1.146675608097
CC(C)OC(=O)C(=O)C1C(C1N(=O)=O)c1ccccc1,1.3573724025809
CC1(CCCc2ccccc2)C(CCc2ccccc12)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.3488733559632
COc1cc(ccc1O)C1C(C(C1c1ccc(O)c(OC)c1)C(=O)Oc1ccc(cc1)N(=O)=O)C(=O)Oc1ccc(cc1)N(=O)=O,1.4740355017257
O=C(OCC1OC(ON2N=Nc3ccccc23)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,1.4271958729806
COc1ccc(cc1)C1C(C(=O)C(C(N1N=O)c1ccc(OC)cc1)c1ccccc1)c1ccccc1,1.3370128416167
Cc1ccc(CN2OC(C)(C)C3COc4ccc5C(=O)C(=COc5c4C23)C)cc1,1.3294384783459
CC(CC=CC(OC(=O)c1ccc(cc1)N(=O)=O)C(C)(C)C)OC(=O)c1ccc(cc1)N(=O)=O,1.3658320626808
COc1ccc(C2C(C(N3CCCN23)C2=CC=CO2)N(=O)=O)c(OC)c1,1.3842792546373
OC(CC(=O)CC(O)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1.4488377288632
[O-][N+](=NNc1ccccc1)c1ccccc1,1.3138282559831
C1CC21CC1CC2C2ON=C(C12)c1ccccc1,1.276236231782
CC(N(=O)=O)(N(=O)=O)N(=O)=O,1.7401453170023
O=N(=O)C(CC#CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,1.7936926580938
Cc1ccc(nc1)C(N(=O)=O)(N(=O)=O)N(=O)=O,1.6184870768213
CC(=O)C(=Cc1ccccc1N(=O)=O)C(=O)OC(C)(C)C,1.3398992519068
CC1=NN(c2ccccc2)C2=C1C(c1cccc(c1)N(=O)=O)C1=C(CC(C)(C)CC1=O)N2,1.3566598436064
OC(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.6337436526088
OC(=O)c1cc(cc(c1c1c(cc(cc1N(=O)=O)N(=O)=O)C(O)=O)N(=O)=O)N(=O)=O,1.756997264245
Cc1c(C)c(CON2N=Nc3ccccc23)c(C)c(C)c1CON1N=Nc2ccccc12,1.3445286889593
Oc1ccc(cc1C=NN1CCOCC1)N(=O)=O,1.4226050637045
COc1cc(Nc2cncnc2C2=CC=C(O2)N(=O)=O)cc(OC)c1OC,1.4586013638408
COc1ccc(cc1)C1OC(c2ccc(cc2)N(=O)=O)C2(O1)C(=O)N(Cc1ccccc1)c1ccccc21,1.3996226326446
COc1ccc2CCC(CC=Cc3ccccc3)(C(=O)c2c1)N(=O)=O,1.3399240683538
COc1ccc2C(OC(C)Cc2c1)c1cccc(c1)N(=O)=O,1.3510067917657
O=N(=O)N(CN=[N+]=[N-])CN(CN(CN=[N+]=[N-])N(=O)=O)N(=O)=O,1.6704360625631
Cc1ncc2COC(C)(C)OCc2c1Oc1ccc(cc1N(=O)=O)N(=O)=O,1.4754914298067
O=C1C=CC2=NOC=C2C1=C1Nc2ccccc2C1=O,1.4928336240516
COc1ccc(CN2C=C(CNC(=O)C3=CC=C(O3)N(=O)=O)N=N2)cc1N(=O)=O,1.5111707408709
CON(C)C(=O)C1(CC=C)C(COCc2ccccc2)N(C1=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,1.298209443112
O=C(ON=Cc1ccccc1)c1ccccc1,1.303859810173
CC=CC(=O)N1C(C(C)C)C2=NOC(=C2C1=O)C,1.3116717515453
COc1cc(OC)c(c2ccc3ccccc3c12)N(=O)=O,1.41191177866
CC1=NC(=NO1)C(=O)NCCOC(=O)c1ccc(cc1)N(=O)=O,1.4882050195387
OC(=O)c1ccccc1NC(=O)c1ccc(cc1)N(=O)=O,1.4890719765715
COC(=O)C1=C(C(=C(N1O)C(C)=O)C)C(=O)OC,1.4414624148317
COC(C(O)CC(=NO)C(C)(C)C)c1ccccc1,1.2088413699386
O=N(=O)c1ccc(cc1)C(C(C1C=CC=CC=C1)C1C=CC=CC=C1)=C(C#N)C#N,1.3287513269056
O=N(=O)c1ccc(cc1)C1=CC2C(=CC=C1)C=C(c1ccc(cc1)N(=O)=O)C2(C#N)C#N,1.4357303061627
CCCCC1C(COC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)C1C(C)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.4809532803051
CN(C)CCNC(=O)C1C(CC1c1cccc(c1)N(=O)=O)c1cccc(c1)N(=O)=O,1.3553549436418
O=C(Nc1cccc2cccnc12)C1C(CC1c1cccc(c1)N(=O)=O)c1cccc(c1)N(=O)=O,1.4254677840634
CC1(C)N=C(C2C(N12)c1ccc(cc1)N(=O)=O)c1ccccc1,1.3261423004334
CC(OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C1C(C1c1ccccc1)C(=O)C1CCCCC1,1.3768013262347
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1C(OC2=C1C(=O)CC(C)(C)C2)=NO,1.4179478105067
Cc1ccc(cc1)[N+]1=NOC(=O)[C-]1C(C)=O,1.3913851995099
CC(=NO)[C-]1[N+](=NOC1=O)c1ccccc1,1.4299775631744
COc1ccc(cc1OC)C(CN(=O)=O)C1N=C(OC)C(N=C1OC)C(C)C,1.3316370779983
O=C1NC(=NOCc2ccccc2)c2ncccc2O1,1.4150027754655
O=C(c1ccccc1)C12C3c4ccccc4C(c4ccccc14)(N(=O)=O)C23C(=O)c1ccccc1,1.4134891652885
CCOc1cc(ccc1O)C=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.470982631594
CC1C(N(Cc2ccccc2)c2ccc(cc2C1=O)N(=O)=O)c1ccccc1,1.3459144857598
CC(=O)OC1CCC2(C)C3CCC4(C)C(CC5(ON=C(C)C45)OC(C)=O)C3CC=C2C1,1.3075159319666
O=C1N(c2ccccc2)C(=O)c2cc(ccc12)N(=O)=O,1.5044665337331
O=C1CCC(=O)N1c1ccccc1N(=O)=O,1.4910865572638
O=C1CCC(=O)N1c1cccc(c1)N(=O)=O,1.4920418827082
COc1ccccc1C=CC(=O)c1ccc(cc1)N(=O)=O,1.3742038221166
O=N(=O)c1ccccc1C1=Nc2ccccc2N1,1.4305956512984
O=C1CCC(=O)N1c1ccc(cc1)N(=O)=O,1.4929130857838
CC(C)(CN1CCN(CC1)C1=NOc2ccccc12)C(O)=O,1.3125886805549
O=N(=O)c1ccccc1C1NCc2ccccc2N1,1.3731832955005
CC(C)CC(C#CC(=O)OC(C)(C)C)N(O)C(COCc1ccccc1)c1ccccc1,1.2122439992554
COc1cccc(OC)c1C=NOC1C(CCC1C(C)OC(C)=O)C(C)C,1.2457728461863
COC(=O)c1c(C)nc(C)c(C(=O)OC)c1c1ccc(cc1)c1ncc(cn1)c1ncc(cn1)c1ccc(cc1)N(=O)=O,1.4283532108275
CCc1ccc(CCOc2ccc(cc2)C=NO)nc1,1.2467756132502
Cc1ccc(cc1)C=C1CCCC(=Cc2ccc(cc2)N(=O)=O)C1=O,1.3131709358073
O=C1N(c2ccccc2)c2ccccc2C1(c1ccccc1)N(=O)=O,1.3975823242136
O=N(=O)C1CC1N(=O)=O,1.5776307941146
CC(C)(C)N(=O)=C1C=CC(=O)C(=C1)N,1.2762391429635
CC1(C)OC2C(=NO)C(O)COC2(CO)O1,1.4316395992134
[NH3+]C1CON(C1=O)C1(CCC(=O)O1)C(=O)[O-],1.5680312253937
COc1cccc(C=NOCCON=Cc2ccccc2O)c1O,1.3521705727415
CC1CCCC(C=CC2C3CCCCC3CC3C2C(C)OC3=O)N1C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3673229391312
CCC(C=C1C(N(Cc2ccccc2)C1=O)c1ccc(cc1)N(=O)=O)N=[N+]=[N-],1.3382238340295
COc1cccc(OC)c1C=NOC1(CCCCC1)COC(C)=O,1.2857517444226
O=C1NC(NC2CCCCC12)c1ccc(cc1)N(=O)=O,1.360800573724
COc1ccc(cc1)c1nc(N(C)C)c(c2ccc(cc2)N(=O)=O)c(n1)N(C)C,1.3449481549753
Cc1ccc(cc1)C(=O)C1(N(=O)=O)C(C)(C)c2ccccc2C1(C)C,1.3067959163601
CC12CC1CC(CC2=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,1.3878504560259
OC1CCCC2C3C=CC(=O)CC3CCC12N(=O)=O,1.3710945414884
CC12CCC3C4C=CC(=O)CC4CCC3(N(=O)=O)C1(O)CCC2=O,1.4006485726571
CCOC(=O)C1=C(C)NC(=C(C1C1=CN(N=C1C(=O)OC)c1ccc(cc1)N(=O)=O)C(=O)OCC)C,1.4163065037148
CC12CC(=O)OC1c1c(O2)ccc2cccc(c12)N(=O)=O,1.4986415959312
COC(=O)C1(C)CC2C(C1)C1(C)CC3(CC1C23)OC(=O)c1ccc(cc1)N(=O)=O,1.3773020206179
O=NN1CCCN(CCN(CCCN(CC1)N=O)N=O)N=O,1.4087184360478
COc1ccc(cc1)C=CC(=NOCC(O)=O)c1ccccc1,1.3257259367009
COc1c(OC(C)=O)c(C)cc(C=C(C)N(=O)=O)c1N(=O)=O,1.455475403391
COC(=O)C1=C(c2ccccc2N(=O)=O)C(=C(C)N(C)C1C)C(=O)OC,1.3991267853168
CC1(C)C2CCC1(C)C1=NC(C(CN(=O)=O)c3ccccc3)C(=O)OC21,1.3406962200052
Cc1ccccc1C(CN(=O)=O)C1N=C2C3CCC(C)(C2OC1=O)C3(C)C,1.3289059101851
CC1(C)C2CCC1(C)C1OC(=O)C(N=C21)C(CN(=O)=O)c1ccccc1,1.3408541644485
Cc1ccc(cc1)C(CN(=O)=O)C1N=C2C3CCC(C)(C2OC1=O)C3(C)C,1.3234422326041
Cc1cc(C)c(c(C)c1)C1=NOC(C1)C(O)C1CC(=NO1)c1c(C)cc(C)cc1C,1.2596249794366
CC1=NN(c2ccccc2)C(=C1C=NNc1ccc(cc1N(=O)=O)N(=O)=O)N1C=CC=C1,1.4414968938835
NC=NO,1.2458426310174
NC1=NO[N+](=C1C1=[N+]([O-])ON=C1N)[O-],1.7050828217322
NC1=[N+]([O-])ON=C1C1=NO[N+](=C1N)[O-],1.6799888051997
CN(C)c1cccc(C)c1c1c(C)cccc1Nc1ccccc1N(=O)=O,1.2992556362797
CCN(CC)C(=Nc1ccc(cc1)N(=O)=O)C(=Nc1ccc(cc1)N(=O)=O)N(CC)CC,1.3247828741254
CC(=O)C(=NNc1ccccc1N(=O)=O)C(=O)Nc1ccccc1,1.424778750319
CON1C(CC(=CCCCCCCCCCCC1=O)C)c1ccc(cc1)N(=O)=O,1.2316969048796
ON1C2C3C4CC5C6C4C2C6C1(C35)N(=O)=O,1.5136442722953
OC(=O)c1cc(ccc1OCC=C)N(=O)=O,1.4445211833398
O=C1ON=C(N1c1ccccc1)c1ccccc1,1.3797211744279
CC(=NOCCON=C(C)c1ccc2ccccc2c1O)c1ccc2ccccc2c1O,1.3409839106083
CN1C=C(C=C(C)N(=O)=O)c2ccccc12,1.3208731210052
CC(=NOCCCON=C(C)c1ccc2ccccc2c1O)c1ccc2ccccc2c1O,1.3299564419927
COc1ccc(cn1)N=Cc1ccc(cc1)N(=O)=O,1.3917530772642
COC(=O)c1cccc(c1O)N(=O)=O,1.5243157161818
O=C1c2ccccc2c2cccc3c2c1c1ccccc1c3N(=O)=O,1.4660488647386
CC1(C)N([O])C(C)(C)c2c(ccc(c3ccc(N)cc3)c12)c1ccc(N)cc1,1.2566127626648
CCOC(=O)C1=C(ON=C1C(=O)OC1CCCCC1)c1ccccc1,1.3366560273167
CCOC(=O)C(=Cc1cccc(c1)N(=O)=O)C#N,1.3970720676116
CCOC(=O)C(=Cc1ccc(cc1)N(=O)=O)C#N,1.3964803669498
CC(C)C1C2NC3(C4CCC(C)(C3OC2=O)C4(C)C)C1N(=O)=O,1.3402229934372
O=N(=O)C=Cc1cccc2ccccc12,1.3420109826959
O=N(=O)C1=Cc2ccc3CCCCc3c2O1,1.394509877545
CC1=C(Oc2c3CCCCc3ccc12)N(=O)=O,1.3670648674185
CC1CCC2(N1c1ccccc1C2=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1,1.4185246451541
CC1C2CCC(C)(C(C1=O)c1ccccc1)N2C(=O)c1ccc(cc1)N(=O)=O,1.3677464777281
COC(=O)C1(C(C1N(=O)=O)c1ccc(cc1)N(=O)=O)C(=O)OC,1.5180135938671
CC(=O)NC12CCC3=NOC(C13)C(=O)C=C2,1.4062377622255
CC1COC(=O)CCCCCCCC(C1)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.3643016931316
COC(=O)c1c(O)ccc(c1c1ccccc1)N(=O)=O,1.4573769527858
CC1=C(C(=NO1)C)C(=O)N1CCCC1CO,1.3149231991655
CC(=O)OCC(=O)c1ccc(cc1)N(=O)=O,1.4477828961453
OCC1CCCN1c1ccc(cc1)N(=O)=O,1.3517102057284
NC(=O)COc1ccc(cc1)N(=O)=O,1.4510025292597
CCOC1=NC(=NN1C)N(=O)=O,1.4381959509062
Oc1ccc(cc1)C=CN(=O)=O,1.3836106515289
OC(C1CCCC1=O)c1cccc(c1)N(=O)=O,1.3808722453563
COc1ccc(cc1)N=C(N(c1ccc(OC)cc1)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)c1ccccc1,1.4709099156835
CC(C)N1N=C(N=C1N(=O)=O)N(=O)=O,1.5384924220398
O=N(=O)c1ccc(cc1)C1OC2CCCN2C1c1ccc(cc1)N(=O)=O,1.4304562349029
CC(=O)N1CN(CN(C1)N(=O)=O)N(=O)=O,1.574898478699
COc1ccc(C=NOCCCCCCCCCON=Cc2ccc(OC)cc2O)c(O)c1,1.2663861446079
Cc1ccc(cc1)C=NOCCCON=Cc1ccc(C)cc1,1.2132428338709
CONOC,1.1799058238421
CC1ON(Cc2ccccc2)C(=O)C2C1C=CC(C2c1ccccc1)c1ccccc1,1.2732872540111
O=C(C=CC=Cc1ccccc1)c1cccc(c1)N(=O)=O,1.3285857485896
CC1(C)C(=O)N(Cc2ccccc2)C2(CC(=NO2)C2COC3(CCCCC3)O2)C1=O,1.3312851799315
O=CC1=CCC(C(C1c1ccccc1)N(=O)=O)c1ccccc1,1.3303180189999
CCCC1C(CC)C(ON1c1ccccc1)N(O)c1ccccc1,1.2327739426666
CC(=O)OC1C(O)N(CCN1N(=O)=O)N(=O)=O,1.611526046451
CC(=O)ON=C1CCCC(=C1OC(C)=O)c1ccccc1,1.3249358907611
NNC(N)=C(N(=O)=O)N(=O)=O,1.6518589805605
CC(OC(C)=O)C(C(C)OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)N(=O)=O,1.3798888364182
CC(=O)OC1CCCC(OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)C1N(=O)=O,1.4067161998994
CC(=O)OC1CCCC(OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)C1(C)N(=O)=O,1.3897414371685
COC(=O)C1C(C(C(O)C2=C1Nc1ccccc21)N(=O)=O)c1ccccc1,1.4217609399929
COc1c(cc(cc1N(=O)=O)C(C)(C)C)N(=O)=O,1.402345690312
O=N(=O)c1cccc2C=NNc12,1.4938761449443
COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OCC(C)C)C,1.3619813393721
COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OCC(C)C)C,1.3512611210443
COC(=O)CC(C)=NNc1ccc(cc1)N(=O)=O,1.376893446427
CCOC(=O)CC(C)=NNc1ccc(cc1)N(=O)=O,1.3484895896711
O=C1CN2C(COC2=Nc2ccccc2N(=O)=O)CN1C1CCCCC1,1.3863160029432
CC(C)=NNC(N)=C(N(=O)=O)N(=O)=O,1.4931140780973
Cc1c(C)c(C)c(c(c1C)N(=O)=O)N(=O)=O,1.4015167587224
CC(C)(OC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1,1.3554533574034
CC(=NO)C(C)=NN=Cc1ccccc1O,1.3020779047796
COC(=O)C12ON=C3CCC(OCc4ccccc4)C(C4OC(C)(C)OC4C1O)C23C(=O)OC,1.4257854998911
CCOC(=O)C1CC2=C(Nc3ccccc23)C2CC(ON12)C(=O)OC,1.3923842619379
CCOC(=O)C1CC2=C(Nc3ccccc23)C2C(CON12)C(=O)OC,1.3955547028787
CCOC(=O)C1CC2=C(Nc3ccccc23)C2CC(ON12)c1ccccc1,1.3338175244228
CCOC(=O)C1CC2=C(Nc3ccccc23)C2CC(CC(O)=O)ON12,1.3893159502954
CC1(C)N([O])C(=[N+]([O-])C1(C)C)c1ccc(nc1)c1ccc(cn1)C1=[N+]([O-])C(C)(C)C(C)(C)N1[O],1.3566421679287
Nc1ccc(Oc2ccc(cc2)N(=O)=O)cc1,1.3927049143502
ON=C(CC(=NO)c1ccccc1O)c1ccc(cc1)N(=O)=O,1.4611202221047
CC(O)C(NC1=NC(=C(N=O)C(=O)N1C)N)C(O)=O,1.4960744312212
O=C1OC(CN2CCOCC2)CN1N=CC1=CC=C(O1)N(=O)=O,1.457373023846
CC1(C)c2ccccc2N(c2ccccc2)C21Oc1ccc3cc(ccc3c1C=C2)N(=O)=O,1.3718028397434
ON=CC1=CC=CO1,1.342117248139
O=N(=O)c1ccccc1NN=C1CCCCC(CCCC1)=NNc1ccccc1N(=O)=O,1.3708070109415
CC(N1CC2(C)CC(C)(N(Cc3ccccc3)O2)C1=O)c1ccccc1,1.2610890761989
O=N(=O)C1=CC2=[N+]([O-])ON=C2C2=C1C=NN2c1ccccc1,1.5786713982424
CN1C(=CC2=C1C1=NO[N+](=C1C=C2N(=O)=O)[O-])c1ccccc1,1.5102792395594
O=N(=O)C1=CC2=[N+]([O-])ON=C2C2=C1C(=NO2)C1OCCO1,1.7027118656135
COC1OC(CON(=O)=O)C(OC2OC(CON(=O)=O)C(O)C(O)C2O)C(O)C1O,1.5920345099442
O=C1Nc2c(cccc2N(=O)=O)c2ccccc12,1.4886358722951
CC1CC(=C(C)CC1(C)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C,1.3665076823249
CN1NC2(CCCCC2)NC2=C(C(=NO2)C)C1=O,1.3369370876354
CC1(C)C2(C)CCC1(OC2=O)C(=O)Oc1cc2OCOc2cc1C(CN(=O)=O)c1ccccc1,1.4263974541554
O=C(Nc1ccccc1)Nc1ccc(cc1)N(=O)=O,1.4080851380716
CCOC(=O)C1C(ON(C1c1ccccc1)c1ccccc1)C1(CC1)C1CC1,1.2622521628104
O=C(NCCON(=O)=O)c1cccnc1,1.4427650827517
CC(CC1OCOC1CCc1ccccc1)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4007748052656
CCOC(=O)c1cc(c2ccc(cc2)N(=O)=O)c(c(O)c1C)C(=O)OC,1.4362987578465
CNc1ccc(cc1)N(=O)=O,1.3447506553851
CC(Nc1ccc(cn1)N(=O)=O)c1ccccc1,1.3308761989635
COc1ccc2CC(OC(=O)c3cc(cc(c3)N(=O)=O)N(=O)=O)c2c1OC,1.501358113377
COC1C2C(ON(c3ccccc3)C2(C)c2ccccc12)c1ccccc1,1.2869312627018
CC1C(=C)C1(C)C(O)c1cc2OCOc2cc1N(=O)=O,1.400493343369
ONC(=O)CC(=O)NO,1.5086214858384
ONC(=O)c1cccnc1,1.3924030789493
CN(C)C(=O)C1=[N+]([O-])ON=C1C,1.4054747000094
CC(C1OCCCO1)C1CCCC1(CCC#N)N(=O)=O,1.3106420763385
CCCCC1=Cc2ccc(cc2C(O1)=Nc1ccccc1)N(=O)=O,1.3218654830685
O=N(=O)C1C(=C1c1ccccc1)c1ccccc1,1.311890208346
COC(=O)C(C#N)=C(O)c1ccc(cc1)N(=O)=O,1.4924308678356
COC(=O)C1(CC(=NO1)c1ccccc1N)C(OC(C)=O)C1=C(C)ON=C1c1ccccc1,1.3946904293701
CCOc1ncc(cc1N(=O)=O)N(=O)=O,1.5417320807542
O=N(=O)c1cnc(N2CCCCC2)c(c1)N(=O)=O,1.47184364229
COC(=O)C1=CC2(N(O1)C(C)CNC2=O)c1ccccc1,1.3808547641284
CC(=O)c1cc(ccc1O)N(=O)=O,1.4729204556312
CC(C)OC(=O)NN(C(=O)OC(C)C)C(=CC1CCCCC1)N(=O)=O,1.2988580838115
CON=C(C(N)=O)C1=NOC(=N1)N,1.4826090182929
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(CC(=O)O3)OC(=O)c3ccc(cc3)N(=O)=O)C12,1.3179187882137
ON=C(C1CC1C1=CC=CO1)C1=CC=CO1,1.3489658144152
COc1ccc(CNC2=NC(=C(N=O)C(=O)N2C)N)cc1OC,1.4018028102839
CC1N(N=Cc2ccc(cc2N(=O)=O)N(=O)=O)C(CCC1(C)C)Cc1ccccc1,1.3337662630874
CCOc1cc(C=CC2=Cc3ccccc3N2)c(cc1OC)N(=O)=O,1.3513887993146
Cc1cc(C)cc(c1)C(=O)N(CC(=O)NC1CCCCC1)Cc1ccc(cc1)C(=O)NO,1.2846383676257
O=C1CCC(=O)N1OC(=O)ON1C(=O)CCC1=O,1.5853962567446
CC(=O)OC1CC2CC1c1cc([n+]([O-])cc21)N(=O)=O,1.4793131484045
CC1(C)OCC(O1)C1OC2OC(C)(C)OC2C1(O)C(N)=NO,1.4073202860132
CC(=O)ON=C(N)C1(O)C(OC2OC(C)(C)OC12)C1COC(C)(C)O1,1.4049854774231
COC(=O)C1(CCC(=N1)c1ccccc1)C(CN(=O)=O)c1ccccc1,1.3442694113052
CC1(C)N([O])C(=[N+]([O-])C1(C)C)C1=CN(CC#CC#CCN2C=C(C=N2)C2=[N+]([O-])C(C)(C)C(C)(C)N2[O])N=C1,1.3361773945362
COc1ccc(cc1)N(C(CC(C)C=C)c1ccccc1)C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3648942216021
COc1ccc(cc1)N(C(CC(C)C=C)C1=CC=CO1)C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3986085969561
COc1ccc(cc1)N(C(CC(C)C=C)C(C)C)C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.339112080955
COc1ccc(cc1)N(C(CC(C)C(C)=C)C1=CC=CO1)C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3826633488885
CCOC(=O)C(OC(C)=O)(C(CC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1)C(=O)OCC,1.398740116417
C1CC21ON(Cc1ccccc1)C(c1ccccc1)C12CC1,1.2358045186945
CC(C)CC1CC2(ON1C1OC(C3COC(C)(C)O3)C3OC(C)(C)OC13)OC1(CCCCC1)OC2=O,1.3264319049271
CC(=O)C1=C(O)C(=C2C3C(CCCCCCCCCC3=O)ON2C1=O)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,1.2794333544053
COc1ccc(COC2CCC3CC(=O)N3O2)cc1,1.3346448110178
CN(C)c1ccc(cc1NC(C)=O)N(=O)=O,1.3467634469517
CC(C)C(N(O)C(C)=O)C(O)=O,1.3086186854022
CCC(N(O)C(C)=O)C(O)=O,1.3374273786525
CC1CCC(C(C1)OC(=O)C1=CC(=O)CCC1)C(C)(C)c1ccc(cc1)N(=O)=O,1.304067703128
C=CCOc1ccc(cc1N(=O)=O)C1=Nc2ccccc2N1,1.3889070086654
O=C1C2OCC(O2)C2ON(C(C12)c1ccccc1)c1ccccc1,1.3992574746339
CC1COC(OC(=O)c2ccc(cc2)N(=O)=O)C(C)(C)C1,1.3441123690117
CCOc1ccc(cc1)N(=O)=O,1.3475115457132
O=C(NN=Cc1ccccc1N(=O)=O)c1ccccn1,1.4322427478211
OC(NN1C=NN=C1)c1ccccc1N(=O)=O,1.4743783922499
OC(NN1C=NN=C1)c1cccc(c1)N(=O)=O,1.4645373716289
OC(NN1C=NN=C1)c1ccc(cc1)N(=O)=O,1.4648449748469
OC(NN1C=NN=C1)c1ccc(cc1N(=O)=O)N(=O)=O,1.578066141741
O=N(=O)c1cccc(C=NN2C=NN=C2)c1,1.4540456191097
O=N(=O)c1ccc(cc1)C=NCCCN=Cc1ccc(cc1)N(=O)=O,1.3684671481283
CN(C)c1ccc(cc1)C=C(C(=O)c1ccccc1)N(=O)=O,1.3302420518722
CCC(=NO)C(CC)=NO,1.2093914431227
CCOC(=O)CC1CCC(C(c2ccccc2)C1(C)N(=O)=O)N(=O)=O,1.3765977557386
CCOC(=O)C(C)C1CCC(C(C1N(=O)=O)c1ccc(OC)cc1)N(=O)=O,1.3728311058228
O=N(=O)CC(CN(=O)=O)C1=CNc2ccccc12,1.433762549963
CC(C)(C)[N+]1=NN([O-])C(=N1)C(=O)NN(=O)=O,1.4962368424883
COc1ccc(COC(C(Nc2ccc(OC)cc2)c2ccc(cc2)N(=O)=O)(C(O)=O)c2ccccc2)cc1,1.3761481517358
[O]N(c1ccccc1)C12c3ccccc3C(c3ccccc13)c1ccccc21,1.3523578552079
CC(C)(C)OOC(CC(=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1)c1ccccc1,1.3670961947179
O=N(=O)C(CNc1nc(N=[N+]=[N-])nc(N=[N+]=[N-])n1)(N(=O)=O)N(=O)=O,1.7557845276864
CC1(C)OC2C(O)C3C(CON3Cc3ccccc3)C2O1,1.3222716102069
CC1(C)OC2C(O)C3=NOCC3C2O1,1.3939390214166
[O-]N1C=C(N=[N+]1C(c1ccccn1)c1ccccn1)c1ccccc1,1.3600158056688
O=N(=O)C1=C(NC2=NN3C=NN=C3N=N2)C(=NN1)N(=O)=O,1.7539763516753
OC1=C(C(c2ccc(cc2)N(=O)=O)C2=C(O)c3ccccc3OC2=O)C(=O)Oc2ccccc12,1.5436091902442
